"TABLE_NAME";"COLUMN_NAME";"DATA_TYPE";"DATA_LENGTH";"CHAR_LENGTH";"NULLABLE";"DATA_PRECISION";"DATA_SCALE"
"AUX_PRODUCTOS1";"PRO_FECHA";"DATE";"7";"0";"N";"";""
"AUX_PRODUCTOS1";"PRO_IMPRESO";"NUMBER";"22";"0";"N";"1";"0"
"AUX_PRODUCTOS1";"PRO_MARCA";"VARCHAR2";"5";"5";"Y";"";""
"AUX_PRODUCTOS1";"TIPC_CODIGO";"NUMBER";"22";"0";"Y";"2";"0"
"AUX_PRODUCTOS1";"CAM_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"AUX_PRODUCTOS1";"PRO_FECVEN";"DATE";"7";"0";"Y";"";""
"AUX_PRODUCTOS1";"TTRO_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"AUX_PRODUCTOS1";"TIPD_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"AUX_PRODUCTOS2";"PRO_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"AUX_PRODUCTOS2";"PRO_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"AUX_PRODUCTOS2";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"AUX_PRODUCTOS2";"PRO_KILOS";"NUMBER";"22";"0";"N";"8";"3"
"AUX_PRODUCTOS2";"PRO_ITEMANT";"NUMBER";"22";"0";"N";"3";"0"
"AUX_PRODUCTOS2";"PRO_IDENTIF";"NUMBER";"22";"0";"Y";"8";"0"
"AUX_PRODUCTOS2";"EPR_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"AUX_PRODUCTOS2";"FRI_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"AUX_PRODUCTOS2";"USU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"AUX_PRODUCTOS2";"PRO_CANUNI";"NUMBER";"22";"0";"N";"4";"0"
"AUX_PRODUCTOS2";"PRO_FECCAR";"DATE";"7";"0";"N";"";""
"AUX_PRODUCTOS2";"PRO_REMANENTE";"NUMBER";"22";"0";"N";"1";"0"
"AUX_PRODUCTOS2";"TRO_NROINT";"NUMBER";"22";"0";"Y";"8";"0"
"AUX_PRODUCTOS2";"PRO_FECHA";"DATE";"7";"0";"N";"";""
"AUX_PRODUCTOS2";"PRO_IMPRESO";"NUMBER";"22";"0";"N";"1";"0"
"AUX_PRODUCTOS2";"PRO_MARCA";"VARCHAR2";"5";"5";"Y";"";""
"AUX_PRODUCTOS2";"TIPC_CODIGO";"NUMBER";"22";"0";"Y";"2";"0"
"AUX_PRODUCTOS2";"CAM_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"AUX_PRODUCTOS2";"PRO_FECVEN";"DATE";"7";"0";"Y";"";""
"AUX_PRODUCTOS2";"TTRO_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"AUX_PRODUCTOS2";"TIPD_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"AXILIAR_NPEDIDOS";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"AXILIAR_NPEDIDOS";"PED_FECHA";"DATE";"7";"0";"N";"";""
"AXILIAR_NPEDIDOS";"PED_FECENTREGA";"DATE";"7";"0";"N";"";""
"AXILIAR_NPEDIDOS";"DOM_CODIGO";"VARCHAR2";"25";"25";"N";"";""
"AXILIAR_NPEDIDOS";"PED_CAMION";"NUMBER";"22";"0";"Y";"3";"0"
"AXILIAR_NPEDIDOS";"PED_OBSERV";"VARCHAR2";"1000";"1000";"Y";"";""
"AXILIAR_NPEDIDOS";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"AXILIAR_NPEDIDOS";"PED_FECCAR";"DATE";"7";"0";"N";"";""
"AXILIAR_NPEDIDOS";"TRP_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"AXILIAR_NPEDIDOS";"PED_ORDENREPARTO";"NUMBER";"22";"0";"Y";"4";"0"
"AXILIAR_NPEDIDOS";"RUT_FECHA";"DATE";"7";"0";"Y";"";""
"AXILIAR_NPEDIDOS";"RUT_CODIGO";"VARCHAR2";"4";"4";"Y";"";""
"AXILIAR_NPEDIDOSDET";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"AXILIAR_NPEDIDOSDET";"PEDD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"AXILIAR_NPEDIDOSDET";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"AXILIAR_NPEDIDOSDET";"CSUC_NUMERO";"NUMBER";"22";"0";"N";"4";"0"
"AXILIAR_NPEDIDOSDET";"USU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"AXILIAR_NPEDIDOSDET";"PRO_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"AXILIAR_NPEDIDOSDET";"PRO_ITEM";"NUMBER";"22";"0";"Y";"3";"0"
"AXILIAR_NPEDIDOSDET";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"AXILIAR_NPEDIDOSDET";"PEDD_KILOS";"NUMBER";"22";"0";"N";"9";"2"
"AXILIAR_NPEDIDOSDET";"PEDD_CANUNI";"NUMBER";"22";"0";"N";"4";"0"
"AXILIAR_NPEDIDOSDET";"PEDD_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"AXILIAR_NPEDIDOSDET";"ART_PRECIO";"NUMBER";"22";"0";"Y";"12";"2"
"AXILIAR_PEDIDOS";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"AXILIAR_PEDIDOS";"PED_FECHA";"DATE";"7";"0";"N";"";""
"AXILIAR_PEDIDOS";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"AXILIAR_PEDIDOS";"CSUC_NUMERO";"NUMBER";"22";"0";"N";"4";"0"
"AXILIAR_PEDIDOS";"PED_CAMION";"NUMBER";"22";"0";"Y";"3";"0"
"AXILIAR_PEDIDOS";"PED_OBSERV";"VARCHAR2";"1000";"1000";"Y";"";""
"AXILIAR_PEDIDOS";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"AXILIAR_PEDIDOS";"PED_FECCAR";"DATE";"7";"0";"N";"";""
"AXILIAR_PEDIDOS";"TRP_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"AXILIAR_PEDIDOS";"PED_ORDENREPARTO";"NUMBER";"22";"0";"Y";"4";"0"
"AXILIAR_PEDIDOS";"MAR_MARCA";"VARCHAR2";"5";"5";"Y";"";""
"AXILIAR_PEDIDOSDET";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"AXILIAR_PEDIDOSDET";"PEDD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"AXILIAR_PEDIDOSDET";"USU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"AXILIAR_PEDIDOSDET";"PRO_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"AXILIAR_PEDIDOSDET";"PRO_ITEM";"NUMBER";"22";"0";"Y";"3";"0"
"AXILIAR_PEDIDOSDET";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"AXILIAR_PEDIDOSDET";"PEDD_KILOS";"NUMBER";"22";"0";"N";"9";"2"
"AXILIAR_PEDIDOSDET";"PEDD_CANUNI";"NUMBER";"22";"0";"N";"4";"0"
"AXILIAR_PEDIDOSDET";"PEDD_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"AXILIAR_PEDIDOSDET";"PEDD_PRECIO";"NUMBER";"22";"0";"Y";"12";"4"
"BACKUPFACTURAPEDIDO";"FAC_LETRA";"CHAR";"1";"1";"N";"";""
"BACKUPFACTURAPEDIDO";"PUE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"BACKUPFACTURAPEDIDO";"FAC_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"BACKUPFACTURAPEDIDO";"PED_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"BACKUPPEDIDOS";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"BACKUPPEDIDOS";"PED_FECHA";"DATE";"7";"0";"N";"";""
"BACKUPPEDIDOS";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"BACKUPPEDIDOS";"CSUC_NUMERO";"NUMBER";"22";"0";"N";"4";"0"
"BACKUPPEDIDOS";"PED_CAMION";"NUMBER";"22";"0";"Y";"3";"0"
"BACKUPPEDIDOS";"PED_OBSERV";"VARCHAR2";"1000";"1000";"Y";"";""
"BACKUPPEDIDOS";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"BACKUPPEDIDOS";"PED_FECCAR";"DATE";"7";"0";"N";"";""
"BACKUPPEDIDOS";"TRP_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"BACKUPPEDIDOS";"PED_ORDENREPARTO";"NUMBER";"22";"0";"Y";"4";"0"
"BACKUPPEDIDOS";"MAR_MARCA";"VARCHAR2";"5";"5";"Y";"";""
"BACKUPPEDIDOS";"VEN_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"BACKUPPEDIDOSDET";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"BACKUPPEDIDOSDET";"PEDD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"BACKUPPEDIDOSDET";"USU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"BACKUPPEDIDOSDET";"PRO_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"BACKUPPEDIDOSDET";"PRO_ITEM";"NUMBER";"22";"0";"Y";"3";"0"
"BACKUPPEDIDOSDET";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"BACKUPPEDIDOSDET";"PEDD_KILOS";"NUMBER";"22";"0";"N";"9";"2"
"BACKUPPEDIDOSDET";"PEDD_CANUNI";"NUMBER";"22";"0";"N";"4";"0"
"BACKUPPEDIDOSDET";"PEDD_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"BACKUPPEDIDOSDET";"PEDD_PRECIO";"NUMBER";"22";"0";"Y";"14";"4"
"BACKUPREMITOPEDIDO";"REM_LETRA";"CHAR";"1";"1";"N";"";""
"BACKUPREMITOPEDIDO";"PUE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"BACKUPREMITOPEDIDO";"REM_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"BACKUPREMITOPEDIDO";"PED_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"BALANZA";"PBA_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"BALANZA";"OPE_INGRESO";"NUMBER";"22";"0";"N";"4";"0"
"BALANZA";"OPE_EGRESO";"NUMBER";"22";"0";"Y";"4";"0"
"BALANZA";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"BALANZA";"INS_CODIGO";"NUMBER";"22";"0";"Y";"8";"0"
"BALANZA";"TRP_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"BALANZA";"PBA_FECCAR";"DATE";"7";"0";"N";"";""
"BALANZA";"PBA_FECHA";"DATE";"7";"0";"N";"";""
"BALANZA";"PBA_INGRESA";"NUMBER";"22";"0";"Y";"1";"0"
"BALANZA";"PBA_PATENTE";"VARCHAR2";"7";"7";"Y";"";""
"BALANZA";"PBA_CHOFER";"VARCHAR2";"40";"40";"Y";"";""
"BALANZA";"PBA_ANIMALES";"NUMBER";"22";"0";"Y";"6";"0"
"BALANZA";"PBA_PESOORIGEN";"NUMBER";"22";"0";"Y";"12";"2"
"BALANZA";"PBA_PESOINGRESO";"NUMBER";"22";"0";"N";"12";"2"
"BALANZA";"PBA_PESOEGRESO";"NUMBER";"22";"0";"Y";"12";"2"
"BALANZA";"PBA_FECEGR";"DATE";"7";"0";"Y";"";""
"BALANZA";"PBA_OBSERVING";"VARCHAR2";"200";"200";"Y";"";""
"BALANZA";"PBA_OBSERVEGR";"VARCHAR2";"200";"200";"Y";"";""
"BALANZA";"PBA_ESTADO";"NUMBER";"22";"0";"N";"1";"0"
"BALANZA";"PBA_IMPRESO";"NUMBER";"22";"0";"N";"1";"0"
"BALANZA";"PBA_DESTINO";"VARCHAR2";"50";"50";"Y";"";""
"BALANZA";"BAJ_CUE_CODIGO";"NUMBER";"22";"0";"Y";"8";"0"
"BALANZA";"CHO_CODIGO";"NUMBER";"22";"0";"Y";"8";"0"
"BALANZAFACTURA";"PBA_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"BALANZAFACTURA";"TDC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"BALANZAFACTURA";"FAC_LETRA";"CHAR";"1";"1";"N";"";""
"BALANZAFACTURA";"PUE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"BALANZAFACTURA";"FAC_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"BALANZAFACTURA";"BAF_KILOSFAC";"NUMBER";"22";"0";"N";"12";"2"
"BALANZAFACTURA";"BAF_KILOSAJU";"NUMBER";"22";"0";"N";"12";"2"
"BALANZAREMITO";"PBA_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"BALANZAREMITO";"REM_LETRA";"CHAR";"1";"1";"N";"";""
"BALANZAREMITO";"PUE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"BALANZAREMITO";"REM_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"BALANZAREMITO";"BAR_KILOSREM";"NUMBER";"22";"0";"N";"12";"2"
"BALANZAREMITO";"BAR_KILOSAJU";"NUMBER";"22";"0";"N";"12";"2"
"BALANZAS";"BAL_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"BALANZAS";"BAL_DENOM";"VARCHAR2";"40";"40";"N";"";""
"BALANZAS";"BAL_BITSSEG";"NUMBER";"22";"0";"N";"6";"0"
"BALANZAS";"BAL_BITSDATOS";"NUMBER";"22";"0";"N";"1";"0"
"BALANZAS";"BAL_PARIDAD";"CHAR";"1";"1";"N";"";""
"BALANZAS";"BAL_PARADA";"VARCHAR2";"3";"3";"N";"";""
"BALANZAS";"BAL_BUFFER";"NUMBER";"22";"0";"N";"1";"0"
"BALANZAS";"BAL_CARACTERES";"NUMBER";"22";"0";"N";"2";"0"
"BALANZAS";"BAL_BALANZA";"NUMBER";"22";"0";"N";"1";"0"
"BALANZAS";"BAL_IMPRESORA";"NUMBER";"22";"0";"N";"1";"0"
"BANCOS";"BAN_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"BANCOS";"BAN_DENOM";"VARCHAR2";"50";"50";"N";"";""
"BANCOSMOVIM";"BAM_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"BANCOSMOVIM";"TVA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"BANCOSMOVIM";"BAM_FECHA";"DATE";"7";"0";"N";"";""
"BANCOSMOVIM";"BAM_FECLIB";"DATE";"7";"0";"N";"";""
"BANCOSMOVIM";"BAM_FECCONC";"DATE";"7";"0";"Y";"";""
"BANCOSMOVIM";"BAM_NROCOM";"NUMBER";"22";"0";"N";"8";"0"
"BANCOSMOVIM";"BAM_TOTAL";"NUMBER";"22";"0";"N";"12";"2"
"BANCOSMOVIM";"BAM_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"BANCOSMOVIM";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"BANCOSMOVIM";"BAM_FECCAR";"DATE";"7";"0";"N";"";""
"BANCOSMOVIM";"BAM_FECINGRESO";"DATE";"7";"0";"N";"";""
"BANCOSMOVIM";"BAM_IMPRESO";"NUMBER";"22";"0";"N";"1";"0"
"BANCOSMOVIM";"TDA_CODIGO";"NUMBER";"22";"0";"Y";"3";"0"
"BANCOSMOVIMCON";"BAM_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"BANCOSMOVIMCON";"BMC_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"BANCOSMOVIMCON";"COC_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"BANCOSMOVIMCON";"BMC_PORCENTAJE";"NUMBER";"22";"0";"N";"8";"4"
"BANCOSMOVIMCON";"BMC_IMPORTE";"NUMBER";"22";"0";"N";"12";"2"
"BANCOSMOVIMDET";"BAM_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"BANCOSMOVIMDET";"BMD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"BANCOSMOVIMDET";"PLA_CODIGO";"NUMBER";"22";"0";"N";"9";"0"
"BANCOSMOVIMDET";"BMD_IMPORTE";"NUMBER";"22";"0";"N";"12";"2"
"BANCOSMOVIMDET";"BMD_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"BANCOSMOVIMDET";"CEN_CODIGO";"NUMBER";"22";"0";"N";"5";"0"
"BANCOSMOVIMDET";"LOT_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"BANCOSMOVIMDET";"BMD_FECDEVENG";"DATE";"7";"0";"N";"";""
"BANCOSTRANS";"BTR_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"BANCOSTRANS";"ORI_TVA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"BANCOSTRANS";"DES_TVA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"BANCOSTRANS";"BTR_FECHA";"DATE";"7";"0";"N";"";""
"BANCOSTRANS";"BTR_FECCONC";"DATE";"7";"0";"Y";"";""
"BANCOSTRANS";"BTR_CLEARING";"NUMBER";"22";"0";"N";"3";"0"
"BANCOSTRANS";"BTR_NROCOM";"NUMBER";"22";"0";"Y";"12";"0"
"BANCOSTRANS";"BTR_IMPORTE";"NUMBER";"22";"0";"N";"12";"2"
"BANCOSTRANS";"BTR_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"BANCOSTRANS";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"BANCOSTRANS";"BTR_FECCAR";"DATE";"7";"0";"N";"";""
"BANCOSTRANS";"BTR_FECINGRESO";"DATE";"7";"0";"N";"";""
"BANCOSTRANS";"CAJ_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"BANCOSTRANS";"BTR_NROCHEQUE";"NUMBER";"22";"0";"Y";"12";"0"
"BANCOSTRANS";"BTR_IMPRESO";"NUMBER";"22";"0";"Y";"1";"0"
"BANCOTIPOVAL";"BAN_TVA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"BANCOTIPOVAL";"TVA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"BARRIOS";"BARR_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"BARRIOS";"BARR_DENOM";"VARCHAR2";"40";"40";"N";"";""
"BI_COMPOSICION_DEUDA";"EMPRESA";"VARCHAR2";"80";"80";"Y";"";""
"BI_COMPOSICION_DEUDA";"ORIGEN";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"CUENTA";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"DENOMINACION";"VARCHAR2";"50";"50";"Y";"";""
"BI_COMPOSICION_DEUDA";"CUE_OBSERVACION";"VARCHAR2";"300";"300";"Y";"";""
"BI_COMPOSICION_DEUDA";"TOTAL_COBRANZAS";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"VTA_PERIODO1";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"VTA_PERIODO2";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"SALDO";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"CHEQUES";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"SALDO_1";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"SALDO_2";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"SALDO_3";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"SALDO_OTROS";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"DEUDATOTAL";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"PLAZODEUDA";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"COLPLAZODEUDACH";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"PLAZOCOBRO";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"CHEQUESDEVUELTOS";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"SALDOCOMPENSAR";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"LIMITECREDITO";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"VENCODIGO";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"VENDENOM";"VARCHAR2";"50";"50";"Y";"";""
"BI_COMPOSICION_DEUDA";"PLA_CODIGO";"NUMBER";"22";"0";"Y";"";""
"BI_COMPOSICION_DEUDA";"GPL_DENOM";"VARCHAR2";"50";"50";"Y";"";""
"BI_COMPOSICION_DEUDA";"ECU_CODIGO";"NUMBER";"22";"0";"Y";"3";"0"
"BI_COMPOSICION_DEUDA";"ECU_DENOM";"VARCHAR2";"50";"50";"Y";"";""
"BI_COMPOSICION_DEUDA";"VEN_AGRUPA";"NUMBER";"22";"0";"Y";"1";"0"
"BONIFARANCEL";"BAR_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"BONIFARANCEL";"BAR_DENOM";"VARCHAR2";"40";"40";"N";"";""
"CAICOMPRA";"CAIC_CUIT";"NUMBER";"22";"0";"N";"11";"0"
"CAICOMPRA";"CAIC_PUEVEN";"NUMBER";"22";"0";"N";"4";"0"
"CAICOMPRA";"CAIC_NUMERO";"NUMBER";"22";"0";"N";"14";"0"
"CAICOMPRA";"CAIC_FECVEN";"DATE";"7";"0";"N";"";""
"CAICOMPRA";"CAIC_CVF";"NUMBER";"22";"0";"Y";"14";"0"
"CAIVENTA";"TDC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CAIVENTA";"CAIV_LETRA";"CHAR";"1";"1";"N";"";""
"CAIVENTA";"PUE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"CAIVENTA";"CAIV_NUMERO";"NUMBER";"22";"0";"N";"14";"0"
"CAIVENTA";"CAIV_FECVEN";"DATE";"7";"0";"N";"";""
"CAIVENTA";"CVF_NUMERO";"NUMBER";"22";"0";"Y";"14";"0"
"CAIVENTA";"CAIV_FECHA";"DATE";"7";"0";"Y";"";""
"CAIVENTA";"CAIV_FECHATOPEINF";"DATE";"7";"0";"Y";"";""
"CAIVENTA";"CAIV_FECHAPROCESO";"DATE";"7";"0";"Y";"";""
"CAJAOPERADOR";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"CAJAOPERADOR";"CAJ_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"CAJAOPERADOR";"OPC_DEFAULT";"NUMBER";"22";"0";"N";"1";"0"
"CAJAS";"CAJ_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"CAJAS";"CAJ_DENOM";"VARCHAR2";"50";"50";"N";"";""
"CAJAS";"CAJ_COBRANZA";"NUMBER";"22";"0";"N";"1";"0"
"CAJAS";"CAJ_PAGO";"NUMBER";"22";"0";"N";"1";"0"
"CAJAS";"CAJ_DEPOSITO";"NUMBER";"22";"0";"N";"1";"0"
"CAJAS";"CAJ_PAGOPARCIAL";"NUMBER";"22";"0";"N";"1";"0"
"CAJAS";"VCU_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CAJAS";"CAJ_CENTRAL";"NUMBER";"22";"0";"N";"1";"0"
"CAJASTRANS";"CTR_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"CAJASTRANS";"ORI_CAJ_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"CAJASTRANS";"DES_CAJ_CODIGO";"NUMBER";"22";"0";"Y";"3";"0"
"CAJASTRANS";"CTR_FECHA";"DATE";"7";"0";"N";"";""
"CAJASTRANS";"CTR_TOTAL";"NUMBER";"22";"0";"N";"12";"2"
"CAJASTRANS";"CTR_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"CAJASTRANS";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"CAJASTRANS";"CTR_FECCAR";"DATE";"7";"0";"N";"";""
"CAJASTRANS";"CTR_CONFIRMADA";"NUMBER";"22";"0";"N";"1";"0"
"CAJASTRANS";"CTR_FECCONFIRMADA";"DATE";"7";"0";"Y";"";""
"CAJASTRANS";"CTR_IMPRESO";"NUMBER";"22";"0";"N";"1";"0"
"CAJASTRANSDET";"CTR_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"CAJASTRANSDET";"CTD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"CAJASTRANSDET";"VAL_NROINT";"NUMBER";"22";"0";"Y";"8";"0"
"CAJASTRANSDET";"TVA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"CAJASTRANSDET";"CTD_IMPORTE";"NUMBER";"22";"0";"N";"12";"2"
"CAJASTRANSDET";"CTD_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"CAJATIPOVAL";"TVA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"CAJATIPOVAL";"CAJ_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"CAJATIPOVAL";"PLA_CODIGO";"NUMBER";"22";"0";"N";"9";"0"
"CALLES";"CALLE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CALLES";"CALLE_DENOM";"VARCHAR2";"200";"200";"N";"";""
"CALLES";"LOC_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CALLES";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"CALLES";"PED_FECCAR";"DATE";"7";"0";"N";"";""
"CAMARAS";"CAM_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"CAMARAS";"CAM_DENOM";"VARCHAR2";"40";"40";"N";"";""
"CAMARAS";"CAM_MAXIMO";"NUMBER";"22";"0";"N";"6";"0"
"CANCELACION";"CAN_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"CANCELACION";"CUE_CODIGO";"NUMBER";"22";"0";"Y";"8";"0"
"CANCELACION";"CAN_FECHA";"DATE";"7";"0";"N";"";""
"CANCELACION";"TCC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CANCELACION";"PLA_CODIGO";"NUMBER";"22";"0";"N";"9";"0"
"CANCELACION";"TDC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CANCELACION";"CAN_PUEVEN";"NUMBER";"22";"0";"Y";"4";"0"
"CANCELACION";"CAN_NROCOM";"NUMBER";"22";"0";"N";"8";"0"
"CANCELACION";"CAN_TOTAL";"NUMBER";"22";"0";"N";"12";"2"
"CANCELACION";"CAN_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"CANCELACION";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"CANCELACION";"CAN_FECCAR";"DATE";"7";"0";"N";"";""
"CANCELACION";"CAN_LETCOM";"CHAR";"1";"1";"Y";"";""
"CANCELACIONDET";"CAN_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"CANCELACIONDET";"CAD_ITEM";"NUMBER";"22";"0";"N";"4";"0"
"CANCELACIONDET";"TDC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CANCELACIONDET";"CAD_PUEVEN";"NUMBER";"22";"0";"Y";"4";"0"
"CANCELACIONDET";"CAD_NROCOM";"NUMBER";"22";"0";"Y";"8";"0"
"CANCELACIONDET";"CAD_IMPORTE";"NUMBER";"22";"0";"N";"12";"2"
"CANCELACIONDET";"CAD_LETCOM";"CHAR";"1";"1";"Y";"";""
